temperature,rainfall,humidity,yeild_apples
75,34,46,52
77,81,66,72
26,21,98,61
72,41,79,69
69,30,39,46
48,93,39,52
43,88,30,46
35,93,91,75
24,27,85,55
65,94,40,58
62,89,38,55
58,22,99,71
48,66,31,43
75,54,30,48
55,42,82,66
20,74,24,33
98,47,29,53
80,34,92,77
48,33,96,69
60,94,30,52
62,47,36,46
46,63,70,61
66,97,62,70
89,86,46,67
34,68,21,34
79,72,59,68
63,23,93,70
81,29,45,53
95,93,77,86
84,85,70,77
82,37,86,75
29,51,21,29
23,40,82,56
42,33,73,56
29,38,55,44
42,28,94,65
89,21,20,41
88,67,65,72
62,52,72,65
81,42,71,68
88,58,72,74
42,42,99,70
23,60,63,50
89,87,76,82
97,75,80,84
44,82,33,46
70,45,82,71
42,26,68,52
21,46,44,38
53,57,86,70
70,28,55,54
68,82,48,61
56,66,68,64
69,94,50,64
30,22,83,55
78,84,74,77
34,79,93,72
58,50,76,65
75,27,35,45
28,46,64,50
80,52,35,52
98,63,73,78
42,34,54,46
26,59,98,69
97,83,72,82
100,56,56,69
23,49,24,29
55,93,65,68
48,54,55,53
72,72,74,73
29,64,47,45
53,93,50,60
37,22,60,46
20,45,70,50
86,27,87,75
52,78,96,79
40,40,32,36
29,24,36,32
71,35,89,73
79,82,53,67
64,39,80,67
71,46,51,56
38,77,48,51
81,24,95,77
34,26,57,44
28,30,30,29
76,50,82,74
95,21,87,76
92,71,38,61
24,89,57,54
50,78,81,71
59,54,73,65
91,36,64,66
34,58,95,69
49,56,35,43
33,50,79,59
83,81,32,57
79,77,27,53
95,55,23,51
44,22,80,58
62,93,89,82
33,74,42,46
80,49,84,76
45,83,86,73
71,61,67,67
67,89,23,49
99,39,64,70
74,90,82,81
38,99,20,41
73,100,97,90
59,51,88,72
79,38,39,51
98,24,54,61
24,37,68,49
69,71,58,64
57,23,75,59
88,71,51,66
87,63,64,71
21,32,71,48
84,28,49,55
76,85,60,70
65,61,40,52
89,36,43,55
31,60,85,64
23,46,24,28
57,91,86,78
49,88,49,57
44,45,49,47
84,34,73,68
65,79,98,84
26,42,75,54
95,34,34,52
85,44,80,74
56,26,88,66
64,22,89,68
65,40,100,78
26,57,85,62
56,81,64,65
80,28,98,79
86,62,92,84
87,81,59,72
78,78,38,58
73,91,74,77
44,35,75,58
25,74,36,40
71,20,83,67
82,80,24,53
77,93,88,86
95,24,59,63
46,40,60,52
59,91,70,71
77,37,47,54
79,48,91,79
91,83,35,61
68,90,28,52
47,64,97,75
57,82,35,51
21,51,21,27
60,48,30,43
98,75,33,61
65,66,100,83
83,34,82,73
86,72,75,78
68,27,23,37
58,58,81,70
76,43,94,78
34,92,29,43
68,47,45,52
86,75,91,86
76,43,69,66
28,55,49,44
29,24,33,30
33,56,44,43
51,46,92,70
87,40,86,77
21,74,52,47
48,24,92,65
63,63,32,48
31,53,96,68
23,31,100,63
28,51,31,34
66,35,73,63
72,92,92,86
38,49,79,61
24,65,54,47
59,37,98,74
33,76,90,70
73,45,79,70
46,83,34,47
44,39,43,42
86,95,80,85
29,86,94,73
62,30,20,35
68,59,45,55
96,44,84,80
44,91,73,68
57,92,47,59
68,62,98,82
29,84,73,62
33,76,28,39
38,24,79,56
90,29,61,63
86,63,40,58
34,41,30,33
58,75,82,73
89,76,42,63
72,99,62,72
67,41,84,70
56,63,89,74
58,38,45,48
39,58,34,40
90,23,89,76
63,28,63,56
94,32,35,52
83,22,79,69
83,89,62,74
31,74,76,62
30,54,36,38
84,21,56,57
82,97,72,80
37,37,42,40
47,41,44,44
44,85,95,78
46,51,72,60
41,61,83,66
63,89,41,57
73,53,53,59
37,85,56,56
76,83,55,67
58,69,53,58
71,38,66,62
67,71,99,84
37,38,79,58
53,52,38,45
32,48,24,31
39,84,99,78
87,48,27,49
60,58,20,40
45,25,99,68
72,75,51,62
89,79,40,62
89,75,27,55
69,26,88,70
59,83,28,48
25,50,23,29
78,66,38,56
77,56,71,70
69,56,71,67
44,56,83,66
89,73,68,75
25,97,72,63
50,44,66,57
43,100,87,76
76,53,85,76
69,66,22,45
79,60,60,66
23,87,63,56
67,54,30,46
83,67,36,56
74,91,92,86
79,65,43,58
31,93,92,74
24,96,65,59
95,73,83,85
47,91,86,75
90,99,96,95
40,46,78,60
85,51,88,80
47,66,95,75
59,95,90,82
58,65,34,47
66,52,87,74
100,23,59,64
56,64,83,71
71,20,65,58
48,89,90,77
30,41,36,35
29,95,61,58
64,45,84,70
41,76,57,56
94,87,79,85
86,73,63,72
24,73,98,71
74,43,26,44
46,30,78,59
60,24,72,59
88,79,56,70
84,77,50,66
38,46,53,47
30,31,71,51
98,53,82,81
85,21,53,56
69,43,55,57
21,63,46,42
37,71,94,72
62,72,58,62
39,71,51,51
55,99,26,49
55,95,32,52
98,73,65,76
41,95,62,62
37,56,93,69
25,42,36,34
89,90,82,86
50,25,22,31
91,54,51,64
65,34,28,40
92,40,78,75
29,86,91,71
94,47,56,66
25,36,28,29
77,95,95,90
65,88,97,86
38,45,77,59
43,47,77,61
57,56,38,47
70,31,26,40
21,36,41,34
83,66,35,56
69,49,63,62
94,90,60,76
74,83,69,73
96,100,40,69
55,38,55,52
48,80,21,41
34,25,99,65
88,30,88,76
90,69,66,74
33,63,70,58
97,44,40,58
97,94,86,91
94,79,35,62
21,67,83,61
73,68,76,74
60,62,92,76
90,42,49,60
39,63,61,55
75,73,71,73
38,59,49,48
80,47,60,63
76,69,99,86
53,40,67,57
99,82,57,75
89,75,24,54
60,69,76,70
84,61,98,86
98,28,67,68
39,92,36,48
26,26,70,48
66,91,37,56
68,37,80,68
79,93,36,60
72,22,49,50
98,46,94,86
48,37,42,43
58,25,68,56
45,23,71,54
61,50,88,72
64,70,91,79
28,92,33,43
32,21,29,28
77,98,82,84
38,74,97,75
78,42,42,53
98,30,49,60
77,32,67,63
68,98,94,87
37,73,98,75
84,83,47,65
97,73,93,90
98,52,62,71
72,91,25,52
27,20,57,41
31,21,87,57
48,42,98,72
91,70,38,60
82,91,60,73
70,37,99,78
62,86,47,59
96,79,60,75
46,91,98,81
84,97,68,79
48,98,41,54
60,83,38,54
54,44,59,54
31,20,86,56
51,85,96,80
35,20,63,46
22,75,96,70
63,75,37,52
58,87,86,78
26,43,94,63
52,71,91,75
87,44,67,68
36,73,77,64
62,69,46,55
52,88,83,75
46,90,20,42
70,40,38,48
65,94,67,72
88,96,28,60
61,37,56,54
59,81,89,78
83,81,48,65
66,48,21,40
47,37,59,51
95,81,23,56
58,22,56,50
75,33,61,60
84,71,99,89
65,33,58,55
38,22,36,34
21,54,43,39
84,84,100,92
77,71,84,79
98,73,40,64
78,59,20,45
75,50,84,74
100,94,96,97
64,21,73,60
28,27,35,31
24,86,69,59
29,81,77,63
80,59,80,76
68,100,38,59
64,86,88,80
84,29,35,48
79,43,43,54
86,91,39,64
64,83,28,50
55,52,81,67
80,99,51,69
69,71,80,75
51,85,46,55
26,59,21,30
48,36,94,69
53,92,30,49
25,81,31,39
48,49,51,50
81,49,49,59
27,40,53,43
57,83,54,61
29,41,43,38
89,57,56,66
58,57,20,39
69,55,86,75
20,57,61,48
64,33,51,51
30,80,66,58
70,86,97,87
24,34,69,48
70,30,37,46
94,77,74,81
70,100,65,74
84,52,52,62
93,77,84,85
90,34,87,77
74,29,40,48
29,43,49,42
33,42,68,52
38,72,54,53
49,92,33,50
43,31,28,33
81,41,87,76
48,42,65,55
92,46,58,66
29,84,94,72
37,63,28,38
44,72,68,62
29,51,31,34
27,94,89,71
38,47,29,35
85,86,94,90
25,66,34,38
67,88,51,63
30,92,51,53
20,46,37,34
91,82,69,78
57,54,40,48
61,42,61,57
27,68,20,32
28,92,29,41
53,45,30,40
20,43,50,40
83,31,31,47
20,27,34,28
55,76,45,54
28,58,68,54
85,73,57,69
46,45,84,65
65,44,39,48
50,58,43,48
50,94,37,52
40,50,69,56
45,30,97,68
87,100,74,83
100,33,67,70
35,78,51,52
90,63,75,77
61,49,61,59
73,60,44,56
34,83,65,59
59,51,56,56
41,90,88,74
68,92,59,68
69,44,89,74
89,64,31,55
61,98,98,87
58,21,74,59
59,55,39,48
44,46,48,46
44,99,28,47
84,65,53,65
24,97,86,70
26,85,38,44
51,62,81,68
96,68,55,70
97,73,100,94
65,88,75,75
81,94,59,73
93,78,83,85
75,56,33,50
45,22,66,51
39,46,38,40
65,27,26,38
66,94,49,63
41,94,23,43
91,67,60,71
47,97,66,66
28,25,84,55
88,38,94,81
94,45,92,83
48,88,61,62
28,39,67,50
26,43,47,40
49,91,46,56
87,42,85,77
80,46,34,50
20,61,43,40
78,70,56,65
90,44,93,82
92,78,34,60
78,50,62,64
73,40,82,71
51,83,42,53
50,25,97,68
62,71,91,78
90,46,88,80
23,29,54,40
68,62,56,61
75,76,74,75
56,86,27,48
65,34,44,48
72,86,90,84
98,37,60,67
71,47,90,76
69,55,24,44
20,49,100,66
47,28,82,61
60,44,95,74
90,39,73,71
53,39,75,61
31,51,95,67
55,71,34,48
72,48,81,72
80,48,20,44
22,100,28,41
86,87,93,90
39,68,56,53
70,30,61,58
98,100,60,79
36,29,36,35
77,38,79,70
75,85,79,79
36,36,35,36
56,86,30,49
65,21,82,65
60,32,25,37
60,67,24,43
47,88,30,47
24,71,71,57
38,96,40,51
99,33,51,62
68,33,97,76
82,48,55,62
91,24,85,75
83,98,72,80
90,77,37,61
88,53,46,60
39,85,29,43
64,71,89,78
68,21,99,74
39,88,50,54
40,41,21,31
59,61,33,46
21,98,67,59
71,58,88,77
49,26,97,68
85,76,37,59
63,20,77,61
84,85,79,82
99,100,34,67
99,20,100,84
57,59,33,45
97,42,83,79
67,100,71,76
59,48,37,46
81,98,68,78
76,36,97,78
27,81,83,66
65,92,81,78
46,65,30,42
35,44,47,43
70,52,92,77
50,57,76,64
62,90,53,63
31,85,71,62
72,87,27,52
31,82,91,71
97,48,45,61
49,46,57,52
98,61,87,85
89,75,34,59
82,22,84,71
80,40,61,62
58,92,61,66
48,48,87,68
58,48,74,64
45,54,90,69
91,53,55,65
92,51,28,52
27,42,24,28
84,88,48,67
84,55,50,61
44,25,82,59
78,48,32,49
31,41,53,44
37,35,91,64
58,76,48,57
26,48,40,37
55,32,24,35
70,66,68,68
35,99,69,65
52,90,42,55
29,29,89,59
81,52,83,76
50,63,85,70
90,92,97,94
63,70,72,69
66,65,88,77
57,55,95,76
83,95,70,79
71,38,42,50
73,51,93,79
41,30,52,44
52,50,100,76
27,86,72,61
50,46,27,38
26,55,49,43
20,32,68,46
69,88,38,57
44,26,56,46
85,82,56,70
48,47,53,50
100,46,44,61
61,88,96,84
23,57,99,68
43,90,99,80
84,91,24,55
100,44,23,50
56,62,84,71
88,27,59,61
24,86,82,65
87,21,38,49
42,38,85,63
26,45,22,28
40,22,32,32
77,69,54,64
62,21,85,65
49,92,82,74
84,66,72,74
41,77,87,71
77,37,71,66
88,72,72,77
34,79,57,54
40,20,61,46
27,21,50,37
25,75,39,42
72,33,40,48
36,23,22,26
23,42,54,42
67,93,48,63
68,92,33,55
21,90,94,71
98,52,66,73
38,77,43,48
98,100,55,77
66,56,66,64
72,36,33,45
91,27,43,54
91,30,81,74
36,68,72,60
74,24,86,70
41,49,24,34
68,20,84,66
92,63,88,84
50,99,21,45
25,96,86,70
49,34,65,54
45,74,51,54
81,49,76,72
40,91,28,44
91,90,84,87
43,75,26,41
88,87,43,65
28,47,26,31
41,25,38,36
76,98,55,70
87,91,22,55
68,100,54,67
41,45,68,55
58,74,69,67
75,90,78,80
38,34,41,39
82,65,20,48
86,40,22,45
46,92,86,75
88,85,44,65
89,47,68,70
87,59,29,52
76,38,74,67
56,99,70,72
96,63,89,86
69,49,73,67
94,87,31,61
27,70,94,69
83,43,83,75
96,42,55,65
76,92,43,63
52,48,100,75
94,86,62,76
61,93,85,79
24,26,54,39
92,46,46,60
72,73,93,83
29,84,87,69
68,62,38,52
65,26,25,37
25,74,89,67
39,51,38,41
26,94,65,59
54,41,91,70
47,56,94,72
21,39,82,55
66,72,74,71
79,57,77,74
37,23,97,64
90,81,27,57
51,23,77,58
58,37,23,36
26,96,81,68
35,86,41,48
70,79,28,51
76,94,97,90
21,55,54,44
95,41,45,59
97,29,98,84
75,55,33,50
38,60,98,72
64,78,34,52
57,84,68,68
94,26,35,51
27,93,48,51
27,70,30,37
20,80,75,60
90,41,74,72
66,45,43,50
94,53,94,86
85,54,51,62
38,44,59,50
71,74,95,84
45,41,21,32
57,75,60,62
69,47,100,80
60,35,91,70
24,79,24,35
46,50,57,52
62,44,74,64
65,54,95,78
52,82,52,58
21,75,81,62
57,21,31,37
36,39,44,41
99,55,71,76
84,72,43,61
22,48,55,44
41,22,88,61
39,60,29,38
78,71,100,88
90,48,69,71
48,92,89,77
64,30,73,62
99,85,50,72
93,27,78,72
53,51,60,56
87,62,89,83
73,36,32,45
47,97,23,45
56,40,81,65
32,46,93,65
26,83,76,62
91,77,46,66
56,71,54,58
32,63,83,64
65,79,99,85
61,38,30,41
96,84,71,81
65,88,67,71
94,26,82,74
32,73,86,67
47,33,90,66
91,23,54,59
22,40,25,27
54,81,85,75
24,100,41,48
90,33,69,68
97,77,40,64
36,90,25,41
28,83,56,53
34,91,99,78
41,32,47,42
37,33,44,40
62,94,84,79
37,92,79,69
68,26,30,41
70,22,23,37
21,37,50,39
93,69,48,66
46,97,38,52
33,92,70,63
88,68,35,58
36,61,78,62
88,99,94,93
35,61,28,37
48,92,58,62
92,55,88,83
78,72,33,54
65,34,88,70
29,87,86,69
60,86,21,46
89,69,40,60
46,40,50,47
68,50,66,63
31,92,28,42
33,49,48,44
76,42,90,76
97,57,77,79
85,55,72,72
26,52,22,29
95,75,51,69
41,82,99,78
45,53,92,70
23,83,35,41
40,52,35,40
76,70,60,67
52,58,55,55
95,59,39,60
61,73,20,43
37,76,98,75
83,52,42,56
93,33,23,46
75,28,35,46
65,71,29,48
64,63,91,77
40,93,40,51
94,44,62,68
70,76,51,62
33,40,22,29
20,38,40,34
69,38,67,62
22,96,54,53
66,66,27,46
68,52,68,65
93,67,78,80
85,65,91,84
73,96,57,70
44,60,83,67
65,69,33,50
47,64,41,47
46,69,41,48
92,58,37,58
76,92,35,59
34,36,45,40
88,23,93,78
72,45,68,65
39,42,87,64
79,25,53,55
77,100,96,91
98,55,67,74
33,72,20,34
88,71,24,53
25,34,73,51
50,93,67,67
55,56,51,53
24,59,69,54
32,85,49,51
42,40,26,34
77,93,81,82
68,33,62,58
73,97,86,84
58,50,64,59
30,42,68,51
51,87,87,76
85,35,88,76
81,37,87,75
46,24,46,42
58,43,85,68
42,39,24,32
88,83,88,87
78,38,100,81
91,33,38,53
87,51,33,53
39,27,95,65
77,79,52,65
79,35,29,45
20,68,84,62
76,73,65,70
86,45,27,48
57,58,26,42
71,87,35,56
52,23,75,58
26,99,26,41
79,56,46,58
87,97,63,77
73,92,28,54
89,83,96,91
77,97,64,74
63,49,24,41
69,52,45,54
24,67,73,57
72,60,61,64
62,83,69,70
63,74,21,44
56,96,39,56
30,42,63,49
67,42,80,68
81,41,23,44
77,75,21,49
94,56,45,62
57,35,21,35
88,98,90,91
46,82,69,65
98,31,44,58
35,38,38,37
88,21,52,57
26,66,35,38
50,41,94,70
26,56,81,60
53,44,24,37
73,74,78,76
74,47,20,42
88,95,48,69
25,70,72,58
57,95,77,75
64,27,44,47
24,49,86,60
96,89,38,66
74,21,35,44
57,83,63,65
32,36,36,35
57,53,94,75
89,88,81,85
20,60,81,58
29,72,43,45
92,55,46,62
77,41,28,45
82,22,57,58
88,96,82,87
59,51,28,42
24,93,67,59
43,74,58,57
50,49,33,41
39,43,56,48
20,61,21,29
73,81,28,52
35,89,48,52
82,32,28,45
33,36,95,65
95,50,36,56
60,76,81,74
21,76,88,66
27,49,64,50
35,25,88,60
74,48,58,61
90,34,24,46
39,44,67,54
66,63,67,66
26,30,21,24
64,87,42,58
86,49,38,55
72,36,94,76
91,78,79,82
71,34,42,49
27,83,94,72
66,41,31,44
100,99,58,79
69,78,35,54
72,23,69,61
30,98,89,73
86,28,62,62
54,50,52,52
29,54,38,38
27,89,36,44
83,89,45,65
77,78,81,79
71,49,20,41
91,21,26,44
90,48,51,62
95,53,79,79
63,62,93,78
89,57,60,68
44,69,61,58
42,87,88,74
64,68,66,66
40,49,59,51
90,33,46,57
69,48,39,50
88,27,79,71
69,47,82,71
46,49,71,59
23,55,78,57
37,74,65,58
39,47,83,63
89,27,93,79
51,39,95,71
30,64,27,35
58,32,65,56
85,55,56,64
99,74,99,94
72,94,65,73
49,78,32,46
40,56,30,38
54,70,36,48
35,49,92,66
43,48,73,59
76,36,60,60
38,65,32,40
83,26,40,50
48,55,41,46
73,61,54,61
23,65,33,36
97,28,67,68
72,75,76,75
68,43,33,46
36,69,41,45
99,32,48,60
40,97,94,78
58,41,49,50
98,81,93,92
70,81,86,80
68,58,60,62
66,44,21,39
55,71,24,43
72,35,61,59
86,58,66,70
87,72,34,58
80,100,69,78
43,57,61,55
87,39,75,71
78,43,67,66
48,88,88,76
97,34,29,50
22,28,44,34
20,41,28,28
57,95,31,52
97,48,57,67
30,86,22,37
83,95,47,67
56,47,39,46
37,89,98,78
72,85,50,64
65,59,95,79
21,90,99,74
75,76,99,87
79,39,66,64
93,82,92,90
79,56,97,83
69,30,53,53
46,100,43,55
97,58,97,89
89,40,44,57
86,77,77,80
55,66,56,58
24,78,87,66
23,93,60,56
41,62,86,68
60,80,73,70
21,96,72,62
21,33,92,59
55,59,97,77
94,87,77,84
96,74,59,73
73,90,64,72
32,70,94,71
67,25,43,47
69,23,57,54
22,27,28,26
20,33,80,53
40,43,75,58
35,91,56,57
73,43,88,74
79,90,84,84
98,37,64,69
80,80,23,52
65,31,20,36
71,45,60,60
56,61,49,54
95,65,66,74
71,81,36,56
65,44,100,78
31,38,21,27
99,99,70,84
71,62,66,67
94,32,90,80
47,23,24,31
75,86,59,69
74,88,96,88
46,39,99,71
98,94,60,78
54,55,46,50
24,52,23,29
22,71,76,59
70,37,58,57
71,43,62,61
40,47,76,59
40,78,41,48
68,82,68,71
86,34,86,76
98,52,74,77
30,86,96,74
72,42,34,47
80,100,54,71
27,72,82,64
85,30,46,54
34,64,59,52
50,52,61,56
79,20,69,62
20,64,64,51
37,73,69,60
71,84,44,60
76,69,44,59
88,85,76,81
31,35,60,46
50,26,98,69
51,84,31,48
84,52,92,82
32,39,81,58
87,24,54,58
24,100,77,66
20,80,81,62
37,80,90,72
74,98,100,92
24,54,22,29
90,89,43,66
93,43,44,58
84,36,64,64
91,77,82,84
67,60,45,55
26,47,72,53
83,86,42,63
31,78,39,44
66,34,71,62
29,85,44,48
52,100,71,71
39,69,47,49
71,42,41,50
49,42,40,43
37,35,72,54
95,100,37,67
100,25,50,60
84,46,64,66
80,71,70,73
38,99,96,79
65,70,35,51
94,64,46,64
87,70,74,77
78,87,96,89
51,94,69,69
22,58,46,41
32,34,35,34
94,57,65,72
72,65,34,52
28,29,24,26
73,40,79,69
57,98,61,67
81,64,49,62
23,38,40,34
51,66,33,45
43,71,21,38
70,93,68,74
41,35,36,37
25,46,86,60
43,81,35,47
28,90,85,69
35,58,94,69
55,35,70,58
84,80,71,77
35,81,92,73
65,71,59,63
38,91,60,60
37,48,30,36
23,62,69,54
37,43,26,33
100,36,38,56
89,61,69,73
69,94,100,90
67,93,71,74
40,73,42,48
71,78,57,65
95,68,35,60
75,100,75,80
24,41,97,64
46,99,32,50
71,26,91,72
61,42,74,64
81,53,86,78
30,37,98,65
50,38,92,69
35,83,37,46
36,32,54,44
64,44,29,42
62,49,67,62
98,98,78,88
56,57,35,46
31,91,23,39
74,26,92,73
54,25,57,50
52,39,20,33
85,84,29,57
83,91,59,73
42,23,34,34
50,51,66,58
24,81,56,51
49,66,41,48
64,91,65,70
45,77,34,46
76,79,93,85
77,42,58,60
72,69,35,53
92,63,60,70
32,88,30,42
67,57,42,52
73,60,78,73
64,94,57,66
82,44,35,51
31,64,29,37
70,48,52,57
92,36,20,45
43,24,68,52
23,88,63,56
51,66,69,63
49,90,47,56
80,72,98,87
27,58,60,50
99,62,58,71
70,71,91,81
92,39,76,73
